doid_code	doid_name	resource	resource_id
DOID:184	bone cancer	SNOMEDCT	94003005
DOID:184	bone cancer	UMLS	C0005967
DOID:184	bone cancer	UMLS	C0008487
DOID:184	bone cancer	UMLS	C0015807
DOID:184	bone cancer	UMLS	C0022364
DOID:184	bone cancer	UMLS	C0024694
DOID:184	bone cancer	UMLS	C0024954
DOID:184	bone cancer	UMLS	C0029185
DOID:184	bone cancer	UMLS	C0029463
DOID:184	bone cancer	UMLS	C0037305
DOID:184	bone cancer	UMLS	C0153511
DOID:184	bone cancer	UMLS	C0153517
DOID:184	bone cancer	UMLS	C0153518
DOID:184	bone cancer	UMLS	C0153626
DOID:184	bone cancer	UMLS	C0206639
DOID:184	bone cancer	UMLS	C0206642
DOID:184	bone cancer	UMLS	C0259782
DOID:184	bone cancer	UMLS	C0271333
DOID:184	bone cancer	UMLS	C0278511
DOID:184	bone cancer	UMLS	C0278985
DOID:184	bone cancer	UMLS	C0279602
DOID:184	bone cancer	UMLS	C0279603
DOID:184	bone cancer	UMLS	C0279622
DOID:184	bone cancer	UMLS	C0279980
DOID:184	bone cancer	UMLS	C0334556
DOID:184	bone cancer	UMLS	C0346347
DOID:184	bone cancer	UMLS	C0376527
DOID:184	bone cancer	UMLS	C0553580
DOID:184	bone cancer	UMLS	C0585442
DOID:184	bone cancer	UMLS	C0585474
DOID:184	bone cancer	UMLS	C0684337
DOID:184	bone cancer	UMLS	C0700110
DOID:184	bone cancer	UMLS	C0740479
DOID:184	bone cancer	UMLS	C0748616
DOID:184	bone cancer	UMLS	C0796547
DOID:184	bone cancer	UMLS	C0855009
DOID:184	bone cancer	UMLS	C0855052
DOID:184	bone cancer	UMLS	C0863029
DOID:184	bone cancer	UMLS	C0877849
DOID:184	bone cancer	UMLS	C1112437
DOID:184	bone cancer	UMLS	C1266162
DOID:184	bone cancer	UMLS	C1266166
DOID:184	bone cancer	UMLS	C1266173
DOID:184	bone cancer	UMLS	C1273017
DOID:184	bone cancer	UMLS	C1290244
DOID:184	bone cancer	UMLS	C1332302
DOID:184	bone cancer	UMLS	C1332342
DOID:184	bone cancer	UMLS	C1332574
DOID:184	bone cancer	UMLS	C1332576
DOID:184	bone cancer	UMLS	C1332579
DOID:184	bone cancer	UMLS	C1332581
DOID:184	bone cancer	UMLS	C1332582
DOID:184	bone cancer	UMLS	C1332591
DOID:184	bone cancer	UMLS	C1332865
DOID:184	bone cancer	UMLS	C1332968
DOID:184	bone cancer	UMLS	C1332974
DOID:184	bone cancer	UMLS	C1332986
DOID:184	bone cancer	UMLS	C1332994
DOID:184	bone cancer	UMLS	C1333071
DOID:184	bone cancer	UMLS	C1333072
DOID:184	bone cancer	UMLS	C1333073
DOID:184	bone cancer	UMLS	C1333283
DOID:184	bone cancer	UMLS	C1333481
DOID:184	bone cancer	UMLS	C1333514
DOID:184	bone cancer	UMLS	C1333630
DOID:184	bone cancer	UMLS	C1333873
DOID:184	bone cancer	UMLS	C1333974
DOID:184	bone cancer	UMLS	C1334261
DOID:184	bone cancer	UMLS	C1334406
DOID:184	bone cancer	UMLS	C1334408
DOID:184	bone cancer	UMLS	C1334434
DOID:184	bone cancer	UMLS	C1334572
DOID:184	bone cancer	UMLS	C1334675
DOID:184	bone cancer	UMLS	C1334704
DOID:184	bone cancer	UMLS	C1334820
DOID:184	bone cancer	UMLS	C1334829
DOID:184	bone cancer	UMLS	C1334957
DOID:184	bone cancer	UMLS	C1335069
DOID:184	bone cancer	UMLS	C1335126
DOID:184	bone cancer	UMLS	C1335127
DOID:184	bone cancer	UMLS	C1335131
DOID:184	bone cancer	UMLS	C1335148
DOID:184	bone cancer	UMLS	C1335149
DOID:184	bone cancer	UMLS	C1335395
DOID:184	bone cancer	UMLS	C1335422
DOID:184	bone cancer	UMLS	C1335449
DOID:184	bone cancer	UMLS	C1335975
DOID:184	bone cancer	UMLS	C1335976
DOID:184	bone cancer	UMLS	C1336036
DOID:184	bone cancer	UMLS	C1336040
DOID:184	bone cancer	UMLS	C1336042
DOID:184	bone cancer	UMLS	C1336504
DOID:184	bone cancer	UMLS	C1336544
DOID:184	bone cancer	UMLS	C1336829
DOID:184	bone cancer	UMLS	C1336871
DOID:184	bone cancer	UMLS	C1367554
DOID:184	bone cancer	UMLS	C1377843
DOID:184	bone cancer	UMLS	C1382025
DOID:0060119	pharynx cancer	ICD10	C11
DOID:0060119	pharynx cancer	ICD9	146
DOID:0060119	pharynx cancer	ICD9	146.0
DOID:0060119	pharynx cancer	ICD9	146.1
DOID:0060119	pharynx cancer	ICD9	146.2
DOID:0060119	pharynx cancer	ICD9	146.3
DOID:0060119	pharynx cancer	ICD9	146.9
DOID:0060119	pharynx cancer	ICD9	147
DOID:0060119	pharynx cancer	ICD9	147.9
DOID:0060119	pharynx cancer	ICD9	148
DOID:0060119	pharynx cancer	ICD9	148.0
DOID:0060119	pharynx cancer	ICD9	148.1
DOID:0060119	pharynx cancer	ICD9	148.2
DOID:0060119	pharynx cancer	ICD9	148.9
DOID:0060119	pharynx cancer	ICD9	149.1
DOID:0060119	pharynx cancer	MSH	D007012
DOID:0060119	pharynx cancer	MSH	D010610
DOID:0060119	pharynx cancer	MSH	D014067
DOID:0060119	pharynx cancer	NCI	C3531
DOID:0060119	pharynx cancer	NCI	C7190
DOID:0060119	pharynx cancer	NCI	C7398
DOID:0060119	pharynx cancer	NCI	C7404
DOID:0060119	pharynx cancer	NCI	C9321
DOID:0060119	pharynx cancer	NCI	C9323
DOID:0060119	pharynx cancer	OMIM	161550
DOID:0060119	pharynx cancer	OMIM	607101
DOID:0060119	pharynx cancer	ORDO	150
DOID:0060119	pharynx cancer	SNOMEDCT	187671001
DOID:0060119	pharynx cancer	SNOMEDCT	187672008
DOID:0060119	pharynx cancer	SNOMEDCT	187674009
DOID:0060119	pharynx cancer	SNOMEDCT	187675005
DOID:0060119	pharynx cancer	SNOMEDCT	187676006
DOID:0060119	pharynx cancer	SNOMEDCT	187679004
DOID:0060119	pharynx cancer	SNOMEDCT	187680001
DOID:0060119	pharynx cancer	SNOMEDCT	187686007
DOID:0060119	pharynx cancer	SNOMEDCT	187688008
DOID:0060119	pharynx cancer	SNOMEDCT	187691008
DOID:0060119	pharynx cancer	SNOMEDCT	187692001
DOID:0060119	pharynx cancer	SNOMEDCT	187693006
DOID:0060119	pharynx cancer	SNOMEDCT	187696003
DOID:0060119	pharynx cancer	SNOMEDCT	187699005
DOID:0060119	pharynx cancer	SNOMEDCT	187700006
DOID:0060119	pharynx cancer	SNOMEDCT	187704002
DOID:0060119	pharynx cancer	SNOMEDCT	187707009
DOID:0060119	pharynx cancer	SNOMEDCT	187708004
DOID:0060119	pharynx cancer	SNOMEDCT	187712005
DOID:0060119	pharynx cancer	SNOMEDCT	187716008
DOID:0060119	pharynx cancer	SNOMEDCT	187717004
DOID:0060119	pharynx cancer	SNOMEDCT	240163000
DOID:0060119	pharynx cancer	SNOMEDCT	303012000
DOID:0060119	pharynx cancer	SNOMEDCT	363392002
DOID:0060119	pharynx cancer	SNOMEDCT	363393007
DOID:0060119	pharynx cancer	SNOMEDCT	363394001
DOID:0060119	pharynx cancer	SNOMEDCT	363395000
DOID:0060119	pharynx cancer	SNOMEDCT	363397008
DOID:0060119	pharynx cancer	SNOMEDCT	363398003
DOID:0060119	pharynx cancer	SNOMEDCT	363399006
DOID:0060119	pharynx cancer	SNOMEDCT	363400004
DOID:0060119	pharynx cancer	SNOMEDCT	363401000
DOID:0060119	pharynx cancer	SNOMEDCT	373653002
DOID:0060119	pharynx cancer	SNOMEDCT	93674007
DOID:0060119	pharynx cancer	SNOMEDCT	93829002
DOID:0060119	pharynx cancer	SNOMEDCT	93831006
DOID:0060119	pharynx cancer	SNOMEDCT	93861003
DOID:0060119	pharynx cancer	SNOMEDCT	93862005
DOID:0060119	pharynx cancer	SNOMEDCT	93919005
DOID:0060119	pharynx cancer	SNOMEDCT	93933005
DOID:0060119	pharynx cancer	SNOMEDCT	93937006
DOID:0060119	pharynx cancer	SNOMEDCT	93967000
DOID:0060119	pharynx cancer	SNOMEDCT	93968005
DOID:0060119	pharynx cancer	SNOMEDCT	93970001
DOID:0060119	pharynx cancer	SNOMEDCT	93971002
DOID:0060119	pharynx cancer	SNOMEDCT	93978008
DOID:0060119	pharynx cancer	SNOMEDCT	94078000
DOID:0060119	pharynx cancer	SNOMEDCT	94102002
DOID:0060119	pharynx cancer	SNOMEDCT	94103007
DOID:0060119	pharynx cancer	SNOMEDCT	94132005
DOID:0060119	pharynx cancer	SNOMEDCT	94144008
DOID:0060119	pharynx cancer	UMLS	C0031347
DOID:0060119	pharynx cancer	UMLS	C0153382
DOID:0060119	pharynx cancer	UMLS	C0153384
DOID:0060119	pharynx cancer	UMLS	C0153385
DOID:0060119	pharynx cancer	UMLS	C0153386
DOID:0060119	pharynx cancer	UMLS	C0153388
DOID:0060119	pharynx cancer	UMLS	C0153389
DOID:0060119	pharynx cancer	UMLS	C0153390
DOID:0060119	pharynx cancer	UMLS	C0153392
DOID:0060119	pharynx cancer	UMLS	C0153393
DOID:0060119	pharynx cancer	UMLS	C0153394
DOID:0060119	pharynx cancer	UMLS	C0153395
DOID:0060119	pharynx cancer	UMLS	C0153396
DOID:0060119	pharynx cancer	UMLS	C0153398
DOID:0060119	pharynx cancer	UMLS	C0153400
DOID:0060119	pharynx cancer	UMLS	C0153401
DOID:0060119	pharynx cancer	UMLS	C0153406
DOID:0060119	pharynx cancer	UMLS	C0238301
DOID:0060119	pharynx cancer	UMLS	C0496769
DOID:0060119	pharynx cancer	UMLS	C0496770
DOID:0060119	pharynx cancer	UMLS	C0751560
DOID:2394	ovarian cancer	EFO	0001075
DOID:2394	ovarian cancer	MSH	C538090
DOID:2394	ovarian cancer	MSH	D001948
DOID:2394	ovarian cancer	MSH	D006106
DOID:2394	ovarian cancer	MSH	D007725
DOID:2394	ovarian cancer	MSH	D010051
DOID:2394	ovarian cancer	MSH	D013330
DOID:2394	ovarian cancer	NCI	C27390
DOID:2394	ovarian cancer	NCI	C3070
DOID:2394	ovarian cancer	NCI	C3153
DOID:2394	ovarian cancer	NCI	C36102
DOID:2394	ovarian cancer	NCI	C3843
DOID:2394	ovarian cancer	NCI	C3873
DOID:2394	ovarian cancer	NCI	C39946
DOID:2394	ovarian cancer	NCI	C39986
DOID:2394	ovarian cancer	NCI	C39987
DOID:2394	ovarian cancer	NCI	C39988
DOID:2394	ovarian cancer	NCI	C39989
DOID:2394	ovarian cancer	NCI	C39990
DOID:2394	ovarian cancer	NCI	C39991
DOID:2394	ovarian cancer	NCI	C39992
DOID:2394	ovarian cancer	NCI	C39996
DOID:2394	ovarian cancer	NCI	C40012
DOID:2394	ovarian cancer	NCI	C40017
DOID:2394	ovarian cancer	NCI	C40021
DOID:2394	ovarian cancer	NCI	C40026
DOID:2394	ovarian cancer	NCI	C40034
DOID:2394	ovarian cancer	NCI	C40060
DOID:2394	ovarian cancer	NCI	C40065
DOID:2394	ovarian cancer	NCI	C40078
DOID:2394	ovarian cancer	NCI	C40079
DOID:2394	ovarian cancer	NCI	C40092
DOID:2394	ovarian cancer	NCI	C40093
DOID:2394	ovarian cancer	NCI	C4026
DOID:2394	ovarian cancer	NCI	C40439
DOID:2394	ovarian cancer	NCI	C40440
DOID:2394	ovarian cancer	NCI	C40442
DOID:2394	ovarian cancer	NCI	C40443
DOID:2394	ovarian cancer	NCI	C40444
DOID:2394	ovarian cancer	NCI	C4207
DOID:2394	ovarian cancer	NCI	C4270
DOID:2394	ovarian cancer	NCI	C4291
DOID:2394	ovarian cancer	NCI	C4381
DOID:2394	ovarian cancer	NCI	C4514
DOID:2394	ovarian cancer	NCI	C4515
DOID:2394	ovarian cancer	NCI	C4908
DOID:2394	ovarian cancer	NCI	C4984
DOID:2394	ovarian cancer	NCI	C5228
DOID:2394	ovarian cancer	NCI	C5232
DOID:2394	ovarian cancer	NCI	C5234
DOID:2394	ovarian cancer	NCI	C5235
DOID:2394	ovarian cancer	NCI	C5236
DOID:2394	ovarian cancer	NCI	C5237
DOID:2394	ovarian cancer	NCI	C5238
DOID:2394	ovarian cancer	NCI	C5240
DOID:2394	ovarian cancer	NCI	C5242
DOID:2394	ovarian cancer	NCI	C5243
DOID:2394	ovarian cancer	NCI	C6256
DOID:2394	ovarian cancer	NCI	C6257
DOID:2394	ovarian cancer	NCI	C6357
DOID:2394	ovarian cancer	NCI	C6419
DOID:2394	ovarian cancer	NCI	C6546
DOID:2394	ovarian cancer	NCI	C6547
DOID:2394	ovarian cancer	NCI	C6548
DOID:2394	ovarian cancer	NCI	C6549
DOID:2394	ovarian cancer	NCI	C6550
DOID:2394	ovarian cancer	NCI	C6551
DOID:2394	ovarian cancer	NCI	C6554
DOID:2394	ovarian cancer	NCI	C7278
DOID:2394	ovarian cancer	NCI	C7279
DOID:2394	ovarian cancer	NCI	C7283
DOID:2394	ovarian cancer	NCI	C7285
DOID:2394	ovarian cancer	NCI	C7286
DOID:2394	ovarian cancer	NCI	C7317
DOID:2394	ovarian cancer	NCI	C7468
DOID:2394	ovarian cancer	NCI	C7550
DOID:2394	ovarian cancer	NCI	C7700
DOID:2394	ovarian cancer	NCI	C7978
DOID:2394	ovarian cancer	NCI	C7979
DOID:2394	ovarian cancer	NCI	C7980
DOID:2394	ovarian cancer	NCI	C8106
DOID:2394	ovarian cancer	NCI	C8107
DOID:2394	ovarian cancer	NCI	C8110
DOID:2394	ovarian cancer	NCI	C8111
DOID:2394	ovarian cancer	NCI	C8112
DOID:2394	ovarian cancer	NCI	C8113
DOID:2394	ovarian cancer	NCI	C8114
DOID:2394	ovarian cancer	NCI	C8267
DOID:2394	ovarian cancer	NCI	C8430
DOID:2394	ovarian cancer	NCI	C8588
DOID:2394	ovarian cancer	NCI	C9192
DOID:2394	ovarian cancer	OMIM	167000
DOID:2394	ovarian cancer	OMIM	603737
DOID:2394	ovarian cancer	OMIM	607893
DOID:2394	ovarian cancer	ORDO	213517
DOID:2394	ovarian cancer	SNOMEDCT	123843001
DOID:2394	ovarian cancer	SNOMEDCT	154528000
DOID:2394	ovarian cancer	SNOMEDCT	18854008
DOID:2394	ovarian cancer	SNOMEDCT	18861007
DOID:2394	ovarian cancer	SNOMEDCT	189683008
DOID:2394	ovarian cancer	SNOMEDCT	189734000
DOID:2394	ovarian cancer	SNOMEDCT	189735004
DOID:2394	ovarian cancer	SNOMEDCT	189851000
DOID:2394	ovarian cancer	SNOMEDCT	237057005
DOID:2394	ovarian cancer	SNOMEDCT	237059008
DOID:2394	ovarian cancer	SNOMEDCT	24327009
DOID:2394	ovarian cancer	SNOMEDCT	253023005
DOID:2394	ovarian cancer	SNOMEDCT	254851009
DOID:2394	ovarian cancer	SNOMEDCT	254852002
DOID:2394	ovarian cancer	SNOMEDCT	254869000
DOID:2394	ovarian cancer	SNOMEDCT	254870004
DOID:2394	ovarian cancer	SNOMEDCT	254871000
DOID:2394	ovarian cancer	SNOMEDCT	254874008
DOID:2394	ovarian cancer	SNOMEDCT	254876005
DOID:2394	ovarian cancer	SNOMEDCT	314191009
DOID:2394	ovarian cancer	SNOMEDCT	359987004
DOID:2394	ovarian cancer	SNOMEDCT	363443007
DOID:2394	ovarian cancer	SNOMEDCT	372117006
DOID:2394	ovarian cancer	SNOMEDCT	399632009
DOID:2394	ovarian cancer	SNOMEDCT	42194009
DOID:2394	ovarian cancer	SNOMEDCT	423627007
DOID:2394	ovarian cancer	SNOMEDCT	4305004
DOID:2394	ovarian cancer	SNOMEDCT	46585005
DOID:2394	ovarian cancer	SNOMEDCT	77029009
DOID:2394	ovarian cancer	SNOMEDCT	93934004
DOID:2394	ovarian cancer	SNOMEDCT	94455000
DOID:2394	ovarian cancer	UMLS	C0018206
DOID:2394	ovarian cancer	UMLS	C0022790
DOID:2394	ovarian cancer	UMLS	C0038478
DOID:2394	ovarian cancer	UMLS	C0235770
DOID:2394	ovarian cancer	UMLS	C0238324
DOID:2394	ovarian cancer	UMLS	C0279392
DOID:2394	ovarian cancer	UMLS	C0279663
DOID:2394	ovarian cancer	UMLS	C0279665
DOID:2394	ovarian cancer	UMLS	C0279667
DOID:2394	ovarian cancer	UMLS	C0280131
DOID:2394	ovarian cancer	UMLS	C0280134
DOID:2394	ovarian cancer	UMLS	C0280135
DOID:2394	ovarian cancer	UMLS	C0280746
DOID:2394	ovarian cancer	UMLS	C0334401
DOID:2394	ovarian cancer	UMLS	C0334403
DOID:2394	ovarian cancer	UMLS	C0334495
DOID:2394	ovarian cancer	UMLS	C0334525
DOID:2394	ovarian cancer	UMLS	C0341823
DOID:2394	ovarian cancer	UMLS	C0346163
DOID:2394	ovarian cancer	UMLS	C0346180
DOID:2394	ovarian cancer	UMLS	C0346181
DOID:2394	ovarian cancer	UMLS	C0346182
DOID:2394	ovarian cancer	UMLS	C0346185
DOID:2394	ovarian cancer	UMLS	C0346188
DOID:2394	ovarian cancer	UMLS	C0392998
DOID:2394	ovarian cancer	UMLS	C0476121
DOID:2394	ovarian cancer	UMLS	C0677886
DOID:2394	ovarian cancer	UMLS	C0796664
DOID:2394	ovarian cancer	UMLS	C0919267
DOID:2394	ovarian cancer	UMLS	C0948216
DOID:2394	ovarian cancer	UMLS	C1096638
DOID:2394	ovarian cancer	UMLS	C1140680
DOID:2394	ovarian cancer	UMLS	C1299247
DOID:2394	ovarian cancer	UMLS	C1302569
DOID:2394	ovarian cancer	UMLS	C1332987
DOID:2394	ovarian cancer	UMLS	C1332988
DOID:2394	ovarian cancer	UMLS	C1332989
DOID:2394	ovarian cancer	UMLS	C1332990
DOID:2394	ovarian cancer	UMLS	C1332991
DOID:2394	ovarian cancer	UMLS	C1332992
DOID:2394	ovarian cancer	UMLS	C1332993
DOID:2394	ovarian cancer	UMLS	C1333992
DOID:2394	ovarian cancer	UMLS	C1334637
DOID:2394	ovarian cancer	UMLS	C1335152
DOID:2394	ovarian cancer	UMLS	C1335155
DOID:2394	ovarian cancer	UMLS	C1335159
DOID:2394	ovarian cancer	UMLS	C1335163
DOID:2394	ovarian cancer	UMLS	C1335165
DOID:2394	ovarian cancer	UMLS	C1335167
DOID:2394	ovarian cancer	UMLS	C1335168
DOID:2394	ovarian cancer	UMLS	C1335169
DOID:2394	ovarian cancer	UMLS	C1335170
DOID:2394	ovarian cancer	UMLS	C1335172
DOID:2394	ovarian cancer	UMLS	C1335174
DOID:2394	ovarian cancer	UMLS	C1335175
DOID:2394	ovarian cancer	UMLS	C1335176
DOID:2394	ovarian cancer	UMLS	C1335177
DOID:2394	ovarian cancer	UMLS	C1335178
DOID:2394	ovarian cancer	UMLS	C1335179
DOID:2394	ovarian cancer	UMLS	C1335181
DOID:2394	ovarian cancer	UMLS	C1335183
DOID:2394	ovarian cancer	UMLS	C1335184
DOID:2394	ovarian cancer	UMLS	C1335185
DOID:2394	ovarian cancer	UMLS	C1336709
DOID:2394	ovarian cancer	UMLS	C1511104
DOID:2394	ovarian cancer	UMLS	C1514199
DOID:2394	ovarian cancer	UMLS	C1514904
DOID:2394	ovarian cancer	UMLS	C1515284
DOID:2394	ovarian cancer	UMLS	C1515285
DOID:2394	ovarian cancer	UMLS	C1517538
DOID:2394	ovarian cancer	UMLS	C1518231
DOID:2394	ovarian cancer	UMLS	C1518233
DOID:2394	ovarian cancer	UMLS	C1518234
DOID:2394	ovarian cancer	UMLS	C1518236
DOID:2394	ovarian cancer	UMLS	C1518237
DOID:2394	ovarian cancer	UMLS	C1518355
DOID:2394	ovarian cancer	UMLS	C1518691
DOID:2394	ovarian cancer	UMLS	C1518692
DOID:2394	ovarian cancer	UMLS	C1518693
DOID:2394	ovarian cancer	UMLS	C1518711
DOID:2394	ovarian cancer	UMLS	C1518712
DOID:2394	ovarian cancer	UMLS	C1518714
DOID:2394	ovarian cancer	UMLS	C1518715
DOID:2394	ovarian cancer	UMLS	C1518720
DOID:2394	ovarian cancer	UMLS	C1518721
DOID:2394	ovarian cancer	UMLS	C1518722
DOID:2394	ovarian cancer	UMLS	C1518727
DOID:2394	ovarian cancer	UMLS	C1518736
DOID:2394	ovarian cancer	UMLS	C1518737
DOID:2394	ovarian cancer	UMLS	C1518738
DOID:2394	ovarian cancer	UMLS	C1518739
DOID:2394	ovarian cancer	UMLS	C1518746
DOID:2394	ovarian cancer	UMLS	C1518747
DOID:2394	ovarian cancer	UMLS	C1518748
DOID:2394	ovarian cancer	UMLS	C1518749
DOID:1612	breast cancer	EFO	0000305
DOID:1612	breast cancer	ICD9	174.0
DOID:1612	breast cancer	ICD9	174.1
DOID:1612	breast cancer	ICD9	174.2
DOID:1612	breast cancer	ICD9	174.3
DOID:1612	breast cancer	ICD9	174.4
DOID:1612	breast cancer	ICD9	174.5
DOID:1612	breast cancer	ICD9	174.6
DOID:1612	breast cancer	ICD9	175.9
DOID:1612	breast cancer	MSH	C536368
DOID:1612	breast cancer	MSH	C537535
DOID:1612	breast cancer	MSH	D000230
DOID:1612	breast cancer	MSH	D001943
DOID:1612	breast cancer	MSH	D002286
DOID:1612	breast cancer	MSH	D018270
DOID:1612	breast cancer	MSH	D018275
DOID:1612	breast cancer	MSH	D044584
DOID:1612	breast cancer	MSH	D058922
DOID:1612	breast cancer	NCI	C27234
DOID:1612	breast cancer	NCI	C28432
DOID:1612	breast cancer	NCI	C2918
DOID:1612	breast cancer	NCI	C3680
DOID:1612	breast cancer	NCI	C3771
DOID:1612	breast cancer	NCI	C4001
DOID:1612	breast cancer	NCI	C40354
DOID:1612	breast cancer	NCI	C40355
DOID:1612	breast cancer	NCI	C40356
DOID:1612	breast cancer	NCI	C40357
DOID:1612	breast cancer	NCI	C40358
DOID:1612	breast cancer	NCI	C40359
DOID:1612	breast cancer	NCI	C40361
DOID:1612	breast cancer	NCI	C40364
DOID:1612	breast cancer	NCI	C40365
DOID:1612	breast cancer	NCI	C40366
DOID:1612	breast cancer	NCI	C40367
DOID:1612	breast cancer	NCI	C40369
DOID:1612	breast cancer	NCI	C40370
DOID:1612	breast cancer	NCI	C40385
DOID:1612	breast cancer	NCI	C40387
DOID:1612	breast cancer	NCI	C40388
DOID:1612	breast cancer	NCI	C40389
DOID:1612	breast cancer	NCI	C40395
DOID:1612	breast cancer	NCI	C40396
DOID:1612	breast cancer	NCI	C40400
DOID:1612	breast cancer	NCI	C4152
DOID:1612	breast cancer	NCI	C4153
DOID:1612	breast cancer	NCI	C4189
DOID:1612	breast cancer	NCI	C4194
DOID:1612	breast cancer	NCI	C4670
DOID:1612	breast cancer	NCI	C4872
DOID:1612	breast cancer	NCI	C5130
DOID:1612	breast cancer	NCI	C5141
DOID:1612	breast cancer	NCI	C5143
DOID:1612	breast cancer	NCI	C5164
DOID:1612	breast cancer	NCI	C5166
DOID:1612	breast cancer	NCI	C5175
DOID:1612	breast cancer	NCI	C5177
DOID:1612	breast cancer	NCI	C5180
DOID:1612	breast cancer	NCI	C5184
DOID:1612	breast cancer	NCI	C5185
DOID:1612	breast cancer	NCI	C5186
DOID:1612	breast cancer	NCI	C5187
DOID:1612	breast cancer	NCI	C5189
DOID:1612	breast cancer	NCI	C5190
DOID:1612	breast cancer	NCI	C5214
DOID:1612	breast cancer	NCI	C7073
DOID:1612	breast cancer	NCI	C7362
DOID:1612	breast cancer	NCI	C7566
DOID:1612	breast cancer	NCI	C7575
DOID:1612	breast cancer	NCI	C8287
DOID:1612	breast cancer	NCI	C8410
DOID:1612	breast cancer	NCI	C9119
DOID:1612	breast cancer	NCI	C9131
DOID:1612	breast cancer	NCI	C9134
DOID:1612	breast cancer	NCI	C9135
DOID:1612	breast cancer	NCI	C9335
DOID:1612	breast cancer	OMIM	114480
DOID:1612	breast cancer	OMIM	600048
DOID:1612	breast cancer	OMIM	605365
DOID:1612	breast cancer	ORDO	227535
DOID:1612	breast cancer	SNOMEDCT	126926005
DOID:1612	breast cancer	SNOMEDCT	126937006
DOID:1612	breast cancer	SNOMEDCT	134331008
DOID:1612	breast cancer	SNOMEDCT	154513000
DOID:1612	breast cancer	SNOMEDCT	154521006
DOID:1612	breast cancer	SNOMEDCT	188050009
DOID:1612	breast cancer	SNOMEDCT	188147009
DOID:1612	breast cancer	SNOMEDCT	188150007
DOID:1612	breast cancer	SNOMEDCT	188151006
DOID:1612	breast cancer	SNOMEDCT	188152004
DOID:1612	breast cancer	SNOMEDCT	188153009
DOID:1612	breast cancer	SNOMEDCT	188154003
DOID:1612	breast cancer	SNOMEDCT	188155002
DOID:1612	breast cancer	SNOMEDCT	188156001
DOID:1612	breast cancer	SNOMEDCT	189655006
DOID:1612	breast cancer	SNOMEDCT	189656007
DOID:1612	breast cancer	SNOMEDCT	189713007
DOID:1612	breast cancer	SNOMEDCT	189826001
DOID:1612	breast cancer	SNOMEDCT	190121004
DOID:1612	breast cancer	SNOMEDCT	254837009
DOID:1612	breast cancer	SNOMEDCT	254838004
DOID:1612	breast cancer	SNOMEDCT	254839007
DOID:1612	breast cancer	SNOMEDCT	254840009
DOID:1612	breast cancer	SNOMEDCT	254844000
DOID:1612	breast cancer	SNOMEDCT	269595005
DOID:1612	breast cancer	SNOMEDCT	278050001
DOID:1612	breast cancer	SNOMEDCT	278052009
DOID:1612	breast cancer	SNOMEDCT	278054005
DOID:1612	breast cancer	SNOMEDCT	286898006
DOID:1612	breast cancer	SNOMEDCT	30156004
DOID:1612	breast cancer	SNOMEDCT	3839000
DOID:1612	breast cancer	SNOMEDCT	408643008
DOID:1612	breast cancer	SNOMEDCT	41919003
DOID:1612	breast cancer	SNOMEDCT	58477004
DOID:1612	breast cancer	SNOMEDCT	74280008
DOID:1612	breast cancer	SNOMEDCT	82711006
DOID:1612	breast cancer	SNOMEDCT	87913009
DOID:1612	breast cancer	SNOMEDCT	89740008
DOID:1612	breast cancer	SNOMEDCT	93685009
DOID:1612	breast cancer	SNOMEDCT	93745008
DOID:1612	breast cancer	UMLS	C0006142
DOID:1612	breast cancer	UMLS	C0007104
DOID:1612	breast cancer	UMLS	C0007125
DOID:1612	breast cancer	UMLS	C0024621
DOID:1612	breast cancer	UMLS	C0153549
DOID:1612	breast cancer	UMLS	C0153550
DOID:1612	breast cancer	UMLS	C0153551
DOID:1612	breast cancer	UMLS	C0153552
DOID:1612	breast cancer	UMLS	C0153553
DOID:1612	breast cancer	UMLS	C0153554
DOID:1612	breast cancer	UMLS	C0153555
DOID:1612	breast cancer	UMLS	C0153559
DOID:1612	breast cancer	UMLS	C0205643
DOID:1612	breast cancer	UMLS	C0206692
DOID:1612	breast cancer	UMLS	C0238031
DOID:1612	breast cancer	UMLS	C0242788
DOID:1612	breast cancer	UMLS	C0278601
DOID:1612	breast cancer	UMLS	C0281267
DOID:1612	breast cancer	UMLS	C0334318
DOID:1612	breast cancer	UMLS	C0334319
DOID:1612	breast cancer	UMLS	C0334371
DOID:1612	breast cancer	UMLS	C0346151
DOID:1612	breast cancer	UMLS	C0346154
DOID:1612	breast cancer	UMLS	C0346787
DOID:1612	breast cancer	UMLS	C0349667
DOID:1612	breast cancer	UMLS	C0349669
DOID:1612	breast cancer	UMLS	C0600066
DOID:1612	breast cancer	UMLS	C0678222
DOID:1612	breast cancer	UMLS	C0858252
DOID:1612	breast cancer	UMLS	C0860580
DOID:1612	breast cancer	UMLS	C1134719
DOID:1612	breast cancer	UMLS	C1176475
DOID:1612	breast cancer	UMLS	C1328544
DOID:1612	breast cancer	UMLS	C1332167
DOID:1612	breast cancer	UMLS	C1332316
DOID:1612	breast cancer	UMLS	C1332614
DOID:1612	breast cancer	UMLS	C1332630
DOID:1612	breast cancer	UMLS	C1332631
DOID:1612	breast cancer	UMLS	C1332632
DOID:1612	breast cancer	UMLS	C1332637
DOID:1612	breast cancer	UMLS	C1333189
DOID:1612	breast cancer	UMLS	C1334564
